event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
3463,2011-05-04,1304481600,8.8,6.2,7.2,8.8,4.4,6.2,6.3,93.88,31.83,,95.83,,,,,10.7,291.3,1014.7,24.4,13.5,,,0.0,05:37:45,1304501865,20:01:04,1304553664,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72622564776', 'CWFQ', '71373099999', 'KPBG', 'CWIZ', '71372099999']"
3669,2011-06-29,1309285800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:14:30,1309304670,19:21:45,1309355505,0.99,,,,
3712,2011-07-03,1309630500,27.7,25.1,26.4,30.6,25.1,27.9,23.5,84.91,0.0,,0.0,,,,,0.0,,998.4,95.0,5.4,,,0.0,05:19:01,1309649641,19:10:31,1309699531,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"['44434099999', '44438099999']"
5154,2013-07-21,1374336000,30.0,24.9,27.1,35.3,24.9,29.5,24.0,83.83,14.0,,9.09,,,,,20.5,175.0,1007.7,91.5,9.7,,,0.0,05:31:39,1374355899,18:10:05,1374401405,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['98646099999', '98644099999', 'RPVM']"
3709,2011-07-03,1309630500,27.7,20.9,24.3,30.6,20.9,25.8,21.4,84.58,0.0,,0.0,,,,,0.0,,,95.0,5.0,,,0.0,05:18:43,1309649623,19:13:05,1309699685,0.03,Overcast,Cloudy skies throughout the day.,cloudy,['44434099999']
3710,2011-07-03,1309630500,27.7,23.6,25.6,30.6,23.6,27.1,22.7,84.79,0.0,,0.0,,,,,0.0,,998.4,95.0,5.3,,,0.0,05:19:21,1309649661,19:12:27,1309699647,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"['44434099999', '44438099999']"
9763,2017-06-02,1496379600,29.8,23.0,27.3,35.3,23.0,31.0,24.6,80.51,257.9,,40.0,,,,,7.0,125.2,1010.5,43.0,22.8,,,0.0,06:52:04,1496404324,19:53:57,1496451237,0.3,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"['76855099999', 'MMBT', '76856099999']"
3750,2011-07-09,1310149800,29.9,23.9,26.0,34.7,23.9,27.1,23.2,85.34,12.0,,25.0,,,,,3.6,95.0,1001.6,92.5,3.8,,,0.0,05:19:34,1310168974,19:21:47,1310219507,0.32,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['42111099999']
3751,2011-07-09,1310149800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:17:44,1310168864,19:19:49,1310219389,0.32,,,,
3752,2011-07-09,1310149800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:19:41,1310168981,19:23:06,1310219586,0.32,,,,
9744,2017-01-06,1483689600,3.7,-6.2,-0.3,2.1,-8.9,-2.6,-8.0,57.21,0.0,,0.0,,0.0,0.0,35.3,8.8,98.7,1020.3,0.0,15.7,,,0.0,07:14:42,1483715682,16:55:52,1483750552,0.28,Clear,Clear conditions throughout the day.,clear-day,"['72065200433', '99999953150', 'KMCE', 'KBAN', '72481523257']"
9769,2017-05-30,1496073600,23.1,18.1,19.9,23.1,18.1,19.9,18.9,93.89,46.0,,62.5,,,,,7.2,172.0,1008.3,87.5,7.3,,,0.0,05:22:16,1496092936,18:25:12,1496139912,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['98328099999']
3785,2011-07-16,1310785200,18.1,18.1,18.1,18.1,18.1,18.1,18.1,100.0,7.1,,100.0,,,,,7.6,230.0,1016.5,100.0,0.0,,,0.0,05:44:10,1310805850,17:23:37,1310847817,0.51,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,['82893099999']
4197,2012-02-14,1329148800,29.0,24.0,26.1,35.6,24.0,28.4,24.2,89.53,6.0,,12.5,,,,37.1,22.0,105.3,1012.7,95.7,9.5,,,0.0,06:05:00,1329170700,17:52:12,1329213132,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['98646099999', 'RPVM']"
3786,2011-07-16,1310785200,26.0,21.0,23.0,26.0,21.0,23.0,21.0,88.49,0.0,,0.0,,,,,31.3,202.5,,93.2,6.6,,,0.0,05:34:40,1310805280,17:16:32,1310847392,0.51,Overcast,Cloudy skies throughout the day.,wind,"['82899099999', 'SBRF']"
3819,2011-07-21,1311186600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:23:55,1311206035,19:13:54,1311255834,0.67,,,,
3833,2011-07-22,1311310800,32.9,21.4,26.7,37.9,21.4,28.2,19.6,66.66,0.0,,0.0,,,,,19.9,100.3,1012.2,28.5,9.8,,,0.0,07:27:54,1311337674,20:34:37,1311384877,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['76658099999', '76656099999', '76654099999', 'MMIA']"
3834,2011-07-22,1311310800,30.2,18.4,22.7,41.3,18.4,24.8,19.9,84.41,2.0,,12.5,,,,,7.2,250.0,1010.8,71.3,0.0,,,0.0,07:14:05,1311336845,20:14:58,1311383698,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['76762099999']
9944,2017-07-03,1499019300,30.7,23.4,28.1,36.2,23.4,31.8,23.7,77.84,3.3,,20.0,,,,,13.0,176.0,,72.0,8.0,,,0.0,05:15:09,1499038209,19:06:49,1499088109,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,['44434099999']
3835,2011-07-22,1311310800,28.1,13.5,18.3,28.6,13.5,18.4,14.4,79.43,12.68,,23.08,,,,,20.5,213.6,1010.8,70.0,14.9,,,0.0,07:19:15,1311337155,20:27:06,1311384426,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['76662099999', '76665599999', 'MMMM', 'MMPN', '76654699999', '76665099999']"
4205,2012-02-16,1329321600,27.1,24.5,25.8,30.8,24.5,26.2,24.1,90.55,43.05,,62.5,,,,,12.6,170.3,1007.8,92.8,13.2,,,0.0,06:00:24,1329343224,17:48:14,1329385694,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98648099999', '98550099999']"
1306,2009-11-17,1258444800,12.0,4.0,8.3,12.0,4.0,7.5,5.4,81.75,23.24,,50.0,,,,64.7,23.9,205.6,1005.8,0.6,14.8,,,0.0,07:24:28,1258471468,16:27:30,1258504050,0.0,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['71775099999', '71785099999', '72220804224', '71914099999', '72797624217', '71201099999']"
3836,2011-07-22,1311314400,28.6,20.9,24.3,31.1,20.9,25.1,21.1,83.09,0.1,,11.11,,,,,14.4,205.0,1010.2,55.3,13.7,,,0.0,06:27:59,1311337679,19:43:23,1311385403,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['76556099999', 'MMEP']"
3865,2011-07-30,1312005600,30.5,10.9,20.9,28.6,10.9,20.5,5.9,41.86,0.0,,0.0,,,,38.9,16.8,150.9,1016.0,40.4,16.0,,,0.0,06:06:15,1312027575,20:23:06,1312078986,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72571703016', '72467523063', 'KRIL', 'KEGE', 'KASE', '72467693073']"
3866,2011-07-30,1312005600,31.2,11.3,21.7,29.2,11.3,21.2,5.6,39.63,0.0,,0.0,,,,38.9,18.5,175.9,1015.9,31.0,16.0,,,0.0,06:06:27,1312027587,20:23:38,1312079018,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72571703016', '72467523063', 'KRIL', 'KEGE', 'KASE', '72467693073']"
3978,2011-09-17,1316196900,29.1,29.1,29.1,34.3,34.3,34.3,24.7,77.2,0.0,,0.0,,,,,1.8,90.0,1002.8,30.0,25.0,,,0.0,06:00:00,1316218500,18:17:50,1316262770,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['44429099999']
9965,2016-09-05,1473013800,30.1,26.1,28.1,41.7,26.1,33.9,26.7,92.12,23.0,,50.0,,,,,0.0,,1002.4,80.0,2.0,,,0.0,04:53:26,1473031406,17:27:21,1473076641,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,['42420099999']
4195,2012-02-14,1329148800,29.0,24.0,26.1,35.6,24.0,28.4,24.3,89.53,6.16,,12.5,,,,37.1,21.9,105.3,1012.7,95.7,9.6,,,0.0,06:05:06,1329170706,17:52:20,1329213140,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['98646099999', 'RPVM', '98644099999']"
4196,2012-02-14,1329148800,29.0,24.0,26.1,35.6,24.0,28.4,24.2,89.53,6.0,,12.5,,,,37.1,22.0,105.3,1012.7,95.7,9.5,,,0.0,06:05:04,1329170704,17:52:13,1329213133,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['98646099999', 'RPVM']"
9853,2016-08-16,1471285800,20.0,3.2,12.0,20.0,1.2,10.8,8.8,80.76,17.36,,50.0,,,,,25.2,124.5,,37.4,13.9,,,0.0,05:07:09,1471304229,18:12:59,1471351379,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['42295099999', '55773099999', '42299099999', '42296099999']"
4346,2012-05-02,1335942000,11.5,3.7,8.0,11.5,2.4,7.2,2.2,67.94,2.3,,25.0,,,,33.5,12.1,151.8,1014.0,47.0,15.7,,,0.0,06:07:44,1335964064,20:18:53,1336015133,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72690424231', '99999904141', 'KSXT', '72691724284', 'KOTH', 'KRBG']"
4565,2012-09-18,1347906600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:07:29,1347928649,18:23:22,1347972802,0.04,,,,
4569,2012-09-19,1347993000,10.2,4.7,7.1,10.2,4.7,6.7,3.9,80.32,0.0,,0.0,,,,,18.0,156.0,,90.0,20.0,,,0.0,05:22:46,1348012366,17:35:50,1348056350,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['55773099999']
